modelrun_id,modelrun_alias,area,total_households,total_jobs,hh_growth,jobs_growth,hh_share_of_growth,jobs_share_of_growth
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2050 Final Blueprint,PDA,1408732.0,2782168.0,590620.9999999999,811865.6000000001,0.6302300780855683,0.6089808338807817
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2050 Final Blueprint,EPC_18,809821.0,1457696.0,236337.0,385148.59999999986,0.25218657305532477,0.28890017706873594
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2050 Final Blueprint,nonEPC_18,2986011.0,3977923.0,700814.399999999,948006.0,0.7478134269446737,0.7110998229312638
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2050 Final Blueprint,EPC_22,710844.0,1244319.0,187966.40000000008,298249.20000000007,0.20057207405334934,0.22371688924900388
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2050 Final Blueprint,nonEPC_22,3084988.0,4191300.0,749184.9999999986,1034905.4000000018,0.7994279259466489,0.7762831107509974
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2050 Final Blueprint,PPA,2853.0,323705.0,735.8000000000002,75977.59999999998,0.000785145281754901,0.056990839622051315
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2050 Final Blueprint,Region,3795832.0,5435619.0,937151.4000000004,1333154.6,1.0,1.0
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2050 Final Blueprint,TOC,1578116.0,2544135.0,665263.2000000002,752254.9999999998,0.7098780410507842,0.5642668899766011
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2050 Final Blueprint,nonTOC,2217716.0,2891484.0,271888.2000000002,580899.5999999992,0.2901219589492158,0.435733110023398
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2023 Final Blueprint,HRA,1138568.5999999996,1384330.6000000003,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2023 Final Blueprint,TRA,1112576.2000000002,1972134.8000000003,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2023 Final Blueprint,HRAandTRA,429183.0,584953.0,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2023 Final Blueprint,GG,1373649.0000000005,2869387.400000001,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2023 Final Blueprint,nonGG,1485031.6000000008,1233077.0,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2023 Final Blueprint,PBA50GG,1154664.0,2467565.4,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2023 Final Blueprint,PBA50nonGG,1704016.6,1634899.0000000007,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2023 Final Blueprint,GG_nonPDA,555537.9999999999,899085.0,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2023 Final Blueprint,PDA,818111.0000000001,1970302.4,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2023 Final Blueprint,EPC_18,573484.0,1072547.4000000001,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2023 Final Blueprint,nonEPC_18,2285196.600000001,3029917.0,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2023 Final Blueprint,EPC_22,522877.5999999999,946069.7999999999,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2023 Final Blueprint,nonEPC_22,2335803.0000000014,3156394.599999998,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2023 Final Blueprint,PPA,2117.2,247727.40000000002,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2023 Final Blueprint,Region,2858680.5999999996,4102464.4,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2023 Final Blueprint,TOC,912852.7999999998,1791880.0000000002,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2023 Final Blueprint,nonTOC,1945827.7999999998,2310584.400000001,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2050 Final Blueprint,HRA,1460414.0,1730345.0,321845.4000000004,346014.3999999997,0.34342946081070813,0.2595455920866189
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2050 Final Blueprint,TRA,1868128.0,2754558.0,755551.7999999998,782423.1999999997,0.8062217054789648,0.5868960734186415
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2050 Final Blueprint,HRAandTRA,688890.0,776080.0,259707.0,191127.0,0.2771238457307964,0.1433644680069363
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2050 Final Blueprint,GG,2233966.0,3925818.0,860316.9999999995,1056430.5999999992,0.9180128205538606,0.7924291751309256
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2050 Final Blueprint,nonGG,1561866.0,1509801.0,76834.39999999921,276724.0,0.0819871794461377,0.2075708248690737
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2050 Final Blueprint,PBA50GG,1888375.0,3421706.0,733711.0,954140.6000000001,0.782916186221351,0.7157013897712988
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2050 Final Blueprint,PBA50nonGG,1907457.0,2013913.0,203440.3999999999,379013.9999999993,0.2170838137786486,0.2842986102287006
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2050 Final Blueprint,GG_nonPDA,820739.0,1143009.0,265201.0000000001,243924.0,0.28298629228959166,0.18296752679696712
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2050 Final Blueprint,PDA,1413227.0,2782809.0,595115.9999999999,812506.6000000001,0.6350265282642694,0.6094616483339592
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2050 Final Blueprint,EPC_18,809947.0,1451017.0,236463.0,378469.59999999986,0.2523210230492105,0.28389025548874813
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2050 Final Blueprint,nonEPC_18,2985885.0,3984602.0,700688.399999999,954685.0,0.747678976950788,0.7161097445112516
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2050 Final Blueprint,EPC_22,714521.0,1234780.0,191643.40000000008,288710.20000000007,0.20449566633523678,0.21656168009321652
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2050 Final Blueprint,nonEPC_22,3081311.0,4200839.0,745507.9999999986,1044444.4000000018,0.7955043336647615,0.7834383199067848
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2050 Final Blueprint,PPA,2851.0,324629.0,733.8000000000002,76901.59999999998,0.0007830111548678259,0.05768393253115578
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2050 Final Blueprint,Region,3795832.0,5435619.0,937151.4000000004,1333154.6,1.0,1.0
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2050 Final Blueprint,TOC,1578765.0,2546262.0,665912.2000000002,754381.9999999998,0.7105705652256401,0.5658623538485332
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2050 Final Blueprint,nonTOC,2217067.0,2889357.0,271239.2000000002,578772.5999999992,0.2894294347743599,0.43413764615146594
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2023 EIR Alt1,HRA,1138568.5999999996,1384330.6000000003,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2023 EIR Alt1,TRA,1112576.2000000002,1972134.8000000003,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2023 EIR Alt1,HRAandTRA,429183.0,584953.0,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2023 EIR Alt1,GG,1373649.0000000005,2869387.400000001,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2023 EIR Alt1,nonGG,1485031.6000000008,1233077.0,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2023 EIR Alt1,PBA50GG,1154664.0,2467565.4,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2023 EIR Alt1,PBA50nonGG,1704016.6,1634899.0000000007,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2023 EIR Alt1,GG_nonPDA,555537.9999999999,899085.0,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2023 EIR Alt1,PDA,818111.0000000001,1970302.4,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2023 EIR Alt1,EPC_18,573484.0,1072547.4000000001,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2023 EIR Alt1,nonEPC_18,2285196.600000001,3029917.0,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2023 EIR Alt1,EPC_22,522877.5999999999,946069.7999999999,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2023 EIR Alt1,nonEPC_22,2335803.0000000014,3156394.599999998,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2023 EIR Alt1,PPA,2117.2,247727.40000000002,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2023 EIR Alt1,Region,2858680.5999999996,4102464.4,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2023 EIR Alt1,TOC,912852.7999999998,1791880.0000000002,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2023 EIR Alt1,nonTOC,1945827.7999999998,2310584.400000001,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2050 EIR Alt1,HRA,1429552.0,1727361.0,290983.4000000004,343030.3999999997,0.3104977488162534,0.257307292042498
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2050 EIR Alt1,TRA,1873025.0,2644589.0,760448.7999999998,672454.1999999997,0.811447115161968,0.5044082659280474
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2050 EIR Alt1,HRAandTRA,672707.0,748182.0,243524.0,163229.0,0.2598555580240289,0.12243816283572811
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2050 EIR Alt1,GG,2271378.0,3824209.0,897728.9999999995,954821.5999999992,0.9579337981034859,0.7162122082465148
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2050 EIR Alt1,nonGG,1524454.0,1611410.0,39422.39999999921,378333.0,0.04206620189651234,0.2837877917534845
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2050 EIR Alt1,PBA50GG,1956339.0,3295486.0,801675.0,827920.6000000001,0.8554380860979344,0.6210236982267473
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2050 EIR Alt1,PBA50nonGG,1839493.0,2140133.0,135476.3999999999,505233.9999999993,0.1445619139020652,0.37897630177325214
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2050 EIR Alt1,GG_nonPDA,781685.0,1163247.0,226147.00000000012,264162.0,0.24131319656567768,0.19814806174767727
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2050 EIR Alt1,PDA,1489693.0,2660962.0,671581.9999999999,690659.6000000001,0.7166206015378087,0.5180641464988383
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2050 EIR Alt1,EPC_18,839865.0,1413352.0,266381.0,340804.59999999986,0.2842454271529658,0.2556377182361294
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2050 EIR Alt1,nonEPC_18,2955967.0,4022267.0,670770.399999999,992350.0,0.7157545728470327,0.7443622817638704
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2050 EIR Alt1,EPC_22,754192.0,1201444.0,231314.40000000008,255374.20000000007,0.24682714020381338,0.1915563281257853
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2050 EIR Alt1,nonEPC_22,3041640.0,4234175.0,705836.9999999986,1077780.4000000018,0.7531728597961849,0.8084436718742161
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2050 EIR Alt1,PPA,2824.0,355898.0,706.8000000000002,108170.59999999998,0.0007542004418923131,0.08113882665971371
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2050 EIR Alt1,Region,3795832.0,5435619.0,937151.4000000004,1333154.6,1.0,1.0
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2050 EIR Alt1,TOC,1606608.0,2426264.0,693755.2000000002,634383.9999999998,0.740280812684055,0.4758517879321721
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2050 EIR Alt1,nonTOC,2189224.0,3009355.0,243396.2000000002,698770.5999999992,0.259719187315945,0.524148212067827
PBA50Plus_EIR/PBA50Plus_EIR_Alt2_Var4_v1,2023 EIR Alt2,HRA,1138568.5999999996,1384330.6000000003,,,,
PBA50Plus_EIR/PBA50Plus_EIR_Alt2_Var4_v1,2023 EIR Alt2,TRA,1112576.2000000002,1972134.8000000003,,,,
PBA50Plus_EIR/PBA50Plus_EIR_Alt2_Var4_v1,2023 EIR Alt2,HRAandTRA,429183.0,584953.0,,,,
PBA50Plus_EIR/PBA50Plus_EIR_Alt2_Var4_v1,2023 EIR Alt2,GG,1373649.0000000005,2869387.400000001,,,,
PBA50Plus_EIR/PBA50Plus_EIR_Alt2_Var4_v1,2023 EIR Alt2,nonGG,1485031.6000000008,1233077.0,,,,
PBA50Plus_EIR/PBA50Plus_EIR_Alt2_Var4_v1,2023 EIR Alt2,PBA50GG,1154664.0,2467565.4,,,,
PBA50Plus_EIR/PBA50Plus_EIR_Alt2_Var4_v1,2023 EIR Alt2,PBA50nonGG,1704016.6,1634899.0000000007,,,,
PBA50Plus_EIR/PBA50Plus_EIR_Alt2_Var4_v1,2023 EIR Alt2,GG_nonPDA,555537.9999999999,899085.0,,,,
PBA50Plus_EIR/PBA50Plus_EIR_Alt2_Var4_v1,2023 EIR Alt2,PDA,818111.0000000001,1970302.4,,,,
PBA50Plus_EIR/PBA50Plus_EIR_Alt2_Var4_v1,2023 EIR Alt2,EPC_18,573484.0,1072547.4000000001,,,,
PBA50Plus_EIR/PBA50Plus_EIR_Alt2_Var4_v1,2023 EIR Alt2,nonEPC_18,2285196.600000001,3029917.0,,,,
PBA50Plus_EIR/PBA50Plus_EIR_Alt2_Var4_v1,2023 EIR Alt2,EPC_22,522877.5999999999,946069.7999999999,,,,
PBA50Plus_EIR/PBA50Plus_EIR_Alt2_Var4_v1,2023 EIR Alt2,nonEPC_22,2335803.0000000014,3156394.599999998,,,,
PBA50Plus_EIR/PBA50Plus_EIR_Alt2_Var4_v1,2023 EIR Alt2,PPA,2117.2,247727.40000000002,,,,
PBA50Plus_EIR/PBA50Plus_EIR_Alt2_Var4_v1,2023 EIR Alt2,Region,2858680.5999999996,4102464.4,,,,
PBA50Plus_EIR/PBA50Plus_EIR_Alt2_Var4_v1,2023 EIR Alt2,TOC,912852.7999999998,1791880.0000000002,,,,
PBA50Plus_EIR/PBA50Plus_EIR_Alt2_Var4_v1,2023 EIR Alt2,nonTOC,1945827.7999999998,2310584.400000001,,,,
PBA50Plus_EIR/PBA50Plus_EIR_Alt2_Var4_v1,2050 EIR Alt2,HRA,1407619.0,1746338.0,269050.4000000004,362007.3999999997,0.2870938463091452,0.2715419501984238
PBA50Plus_EIR/PBA50Plus_EIR_Alt2_Var4_v1,2050 EIR Alt2,TRA,1915548.0,2678526.0,802971.7999999998,706391.1999999997,0.8568218539715136,0.529864428326617
PBA50Plus_EIR/PBA50Plus_EIR_Alt2_Var4_v1,2050 EIR Alt2,HRAandTRA,664166.0,762866.0,234983.0,177913.0,0.250741769152775,0.1334526393263017
PBA50Plus_EIR/PBA50Plus_EIR_Alt2_Var4_v1,2050 EIR Alt2,GG,2273684.0,3878167.0,900034.9999999995,1008779.5999999992,0.9603944464042834,0.7566861337762321
PBA50Plus_EIR/PBA50Plus_EIR_Alt2_Var4_v1,2050 EIR Alt2,nonGG,1522148.0,1557452.0,37116.39999999921,324375.0,0.03960555359571484,0.24331386622376727
PBA50Plus_EIR/PBA50Plus_EIR_Alt2_Var4_v1,2050 EIR Alt2,PBA50GG,1969325.0,3357674.0,814661.0,890108.6000000001,0.8692949719757125,0.6676709512910206
PBA50Plus_EIR/PBA50Plus_EIR_Alt2_Var4_v1,2050 EIR Alt2,PBA50nonGG,1826507.0,2077945.0,122490.3999999999,443045.9999999993,0.13070502802428707,0.3323290487089789
PBA50Plus_EIR/PBA50Plus_EIR_Alt2_Var4_v1,2050 EIR Alt2,GG_nonPDA,747717.0,1164763.0,192179.00000000012,265678.0,0.2050671855155955,0.19928521418296122
PBA50Plus_EIR/PBA50Plus_EIR_Alt2_Var4_v1,2050 EIR Alt2,PDA,1525967.0,2713404.0,707855.9999999999,743101.6000000001,0.7553272608886884,0.5574009195932715
PBA50Plus_EIR/PBA50Plus_EIR_Alt2_Var4_v1,2050 EIR Alt2,EPC_18,843901.0,1429521.0,270417.0,356973.59999999986,0.28855209521108316,0.2677660940449066
PBA50Plus_EIR/PBA50Plus_EIR_Alt2_Var4_v1,2050 EIR Alt2,nonEPC_18,2951931.0,4006098.0,666734.399999999,976181.0,0.7114479047889153,0.7322339059550932
PBA50Plus_EIR/PBA50Plus_EIR_Alt2_Var4_v1,2050 EIR Alt2,EPC_22,754249.0,1208475.0,231371.40000000008,262405.20000000007,0.246887962820095,0.19683028509971764
PBA50Plus_EIR/PBA50Plus_EIR_Alt2_Var4_v1,2050 EIR Alt2,nonEPC_22,3041583.0,4227144.0,705779.9999999986,1070749.4000000018,0.7531120371799032,0.8031697149002837
PBA50Plus_EIR/PBA50Plus_EIR_Alt2_Var4_v1,2050 EIR Alt2,PPA,2821.0,337290.0,703.8000000000002,89562.59999999998,0.0007509992515617006,0.06718095560709911
PBA50Plus_EIR/PBA50Plus_EIR_Alt2_Var4_v1,2050 EIR Alt2,Region,3795832.0,5435619.0,937151.4000000004,1333154.6,1.0,1.0
PBA50Plus_EIR/PBA50Plus_EIR_Alt2_Var4_v1,2050 EIR Alt2,TOC,1694081.0,2449834.0,781228.2000000002,657953.9999999998,0.8336200532806117,0.4935316579187438
PBA50Plus_EIR/PBA50Plus_EIR_Alt2_Var4_v1,2050 EIR Alt2,nonTOC,2101751.0,2985785.0,155923.2000000002,675200.5999999992,0.16637994671938827,0.5064683420812554
