modelrun_id,modelrun_alias,superdistrict,total_households,total_jobs,hh_growth,jobs_growth,hh_share_of_growth,jobs_share_of_growth
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2050 Final Blueprint,34.0,46292.0,44961.0,5369.0,4344.0,0.005729080745572259,0.003259001491158233
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2023 Final Blueprint,1.0,98749.4,404227.4,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2023 Final Blueprint,2.0,109761.4,111686.6,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2023 Final Blueprint,3.0,145624.2,192930.0,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2023 Final Blueprint,4.0,52757.2,31142.0,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2023 Final Blueprint,5.0,105090.2,135130.8,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2023 Final Blueprint,6.0,95151.2,115734.4,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2023 Final Blueprint,7.0,87633.0,164867.0,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2023 Final Blueprint,8.0,76723.6,174223.2,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2023 Final Blueprint,9.0,122765.8,391061.8,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2023 Final Blueprint,10.0,123834.4,142996.0,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2023 Final Blueprint,11.0,114347.0,177144.8,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2023 Final Blueprint,12.0,113303.2,114332.6,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2023 Final Blueprint,13.0,74419.8,53255.6,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2023 Final Blueprint,14.0,36818.0,47331.8,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2023 Final Blueprint,15.0,85892.4,134676.4,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2023 Final Blueprint,16.0,112605.6,142615.0,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2023 Final Blueprint,17.0,126618.8,160813.8,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2023 Final Blueprint,18.0,199187.0,289512.4,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2023 Final Blueprint,19.0,78965.8,168539.6,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2023 Final Blueprint,20.0,93809.8,83317.0,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2023 Final Blueprint,21.0,88651.4,123183.6,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2023 Final Blueprint,22.0,62575.6,84952.6,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2023 Final Blueprint,23.0,56926.6,67411.8,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2023 Final Blueprint,24.0,101159.4,54868.8,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2023 Final Blueprint,25.0,52536.8,43473.2,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2023 Final Blueprint,26.0,93530.2,82785.8,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2023 Final Blueprint,27.0,35222.2,46202.4,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2023 Final Blueprint,28.0,15654.0,20808.4,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2023 Final Blueprint,29.0,65877.2,70928.6,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2023 Final Blueprint,30.0,87324.2,112699.8,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2023 Final Blueprint,31.0,35728.2,32066.4,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2023 Final Blueprint,32.0,23012.0,27365.0,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2023 Final Blueprint,33.0,43716.8,58395.8,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2023 Final Blueprint,34.0,40923.0,40617.0,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2050 Final Blueprint,1.0,123881.0,561840.0,25131.600000000006,157612.59999999998,0.0268170345299891,0.11824552079611884
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2050 Final Blueprint,2.0,120095.0,137755.0,10333.600000000006,26068.399999999994,0.01102661621301849,0.019557265943976207
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2050 Final Blueprint,3.0,202616.0,289739.0,56991.79999999999,96809.0,0.06081391827524838,0.0726289054476068
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2050 Final Blueprint,4.0,67733.0,36276.0,14975.800000000003,5134.0,0.015980142359189656,0.003851674953444549
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2050 Final Blueprint,5.0,173966.0,214618.0,68875.8,79487.20000000001,0.07349491106338725,0.05963359122700381
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2050 Final Blueprint,6.0,111303.0,154026.0,16151.800000000003,38291.600000000006,0.017235010040008512,0.02872746331268354
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2050 Final Blueprint,7.0,109276.0,235474.0,21643.0,70607.0,0.023094473823097372,0.05297140892829358
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2050 Final Blueprint,8.0,111889.0,213227.0,35165.399999999994,39003.79999999999,0.03752374484954712,0.029261776304861792
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2050 Final Blueprint,9.0,237931.0,611543.0,115165.2,220481.2,0.12288867979170048,0.16541135873498214
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2050 Final Blueprint,10.0,157243.0,193583.0,33408.600000000006,50587.0,0.0356491261916708,0.037951827204888856
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2050 Final Blueprint,11.0,207298.0,265831.0,92951.0,88686.20000000001,0.09918469880934824,0.06653494648542539
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2050 Final Blueprint,12.0,164974.0,140066.0,51670.8,25733.399999999994,0.055136068845284845,0.019305939276776377
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2050 Final Blueprint,13.0,89566.0,59810.0,15146.199999999997,6554.4000000000015,0.016161970125185852,0.004917300022371826
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2050 Final Blueprint,14.0,40937.0,55933.0,4119.0,8601.199999999997,0.0043952380759293115,0.006452868447519915
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2050 Final Blueprint,15.0,134789.0,150208.0,48896.600000000006,15531.600000000006,0.05217581891320349,0.011652254520241405
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2050 Final Blueprint,16.0,167276.0,180071.0,54670.399999999994,37456.0,0.05833683508285647,0.02810057207951286
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2050 Final Blueprint,17.0,161750.0,196121.0,35131.2,35307.20000000001,0.03748725124862535,0.02648848031091886
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2050 Final Blueprint,18.0,258889.0,396292.0,59702.0,106779.59999999998,0.06370587608864572,0.08010913729233102
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2050 Final Blueprint,19.0,99117.0,208693.0,20151.199999999997,40153.399999999994,0.021502627219147055,0.030124239399228734
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2050 Final Blueprint,20.0,130933.0,117904.0,37123.2,34587.0,0.039612843442665455,0.02594816548788208
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2050 Final Blueprint,21.0,112808.0,171532.0,24156.600000000006,48348.399999999994,0.025776646784412244,0.03627236488490814
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2050 Final Blueprint,22.0,76799.0,102688.0,14223.400000000001,17735.399999999994,0.015177283138910652,0.013305608875987618
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2050 Final Blueprint,23.0,64013.0,71945.0,7086.4000000000015,4533.199999999997,0.00756164484128805,0.003400937455970942
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2050 Final Blueprint,24.0,123316.0,68704.0,22156.600000000006,13835.199999999997,0.023642518075536637,0.010379566286695755
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2050 Final Blueprint,25.0,55861.0,49102.0,3324.199999999997,5628.800000000003,0.0035471353270221423,0.004222888192042985
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2050 Final Blueprint,26.0,98987.0,94420.0,5456.800000000003,11634.199999999997,0.005822756769296208,0.00872831257175001
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2050 Final Blueprint,27.0,39421.0,51447.0,4198.800000000003,5244.5999999999985,0.004480389811413451,0.003934650265063357
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2050 Final Blueprint,28.0,16268.0,19481.0,614.0,-1327.4000000000015,0.0006551775136248111,-0.0009958537851971756
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2050 Final Blueprint,29.0,72341.0,81561.0,6463.800000000003,10632.399999999994,0.006897290574215075,0.007976733302493922
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2050 Final Blueprint,30.0,100661.0,126945.0,13336.800000000003,14245.199999999997,0.014231223882266096,0.010687160118194055
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2050 Final Blueprint,31.0,39728.0,39387.0,3999.800000000003,7320.5999999999985,0.004268044004880328,0.005492125372844986
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2050 Final Blueprint,32.0,28409.0,27220.0,5397.0,-145.0,0.005758946320900823,-0.0001087831843103739
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2050 Final Blueprint,33.0,48809.0,65421.0,5092.199999999997,7025.199999999997,0.005433705105668178,0.005270507768394747
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2050 Final Blueprint,34.0,45163.0,45361.0,4240.0,4744.0,0.004524352862816285,0.0035590856990925087
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2023 EIR Alt1,1.0,98749.4,404227.4,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2023 EIR Alt1,2.0,109761.4,111686.6,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2023 EIR Alt1,3.0,145624.2,192930.0,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2023 EIR Alt1,4.0,52757.2,31142.0,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2023 EIR Alt1,5.0,105090.2,135130.8,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2023 EIR Alt1,6.0,95151.2,115734.4,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2023 EIR Alt1,7.0,87633.0,164867.0,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2023 EIR Alt1,8.0,76723.6,174223.2,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2023 EIR Alt1,9.0,122765.8,391061.8,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2023 EIR Alt1,10.0,123834.4,142996.0,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2023 EIR Alt1,11.0,114347.0,177144.8,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2023 EIR Alt1,12.0,113303.2,114332.6,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2023 EIR Alt1,13.0,74419.8,53255.6,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2023 EIR Alt1,14.0,36818.0,47331.8,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2023 EIR Alt1,15.0,85892.4,134676.4,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2023 EIR Alt1,16.0,112605.6,142615.0,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2023 EIR Alt1,17.0,126618.8,160813.8,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2023 EIR Alt1,18.0,199187.0,289512.4,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2023 EIR Alt1,19.0,78965.8,168539.6,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2023 EIR Alt1,20.0,93809.8,83317.0,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2023 EIR Alt1,21.0,88651.4,123183.6,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2023 EIR Alt1,22.0,62575.6,84952.6,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2023 EIR Alt1,23.0,56926.6,67411.8,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2023 EIR Alt1,24.0,101159.4,54868.8,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2023 EIR Alt1,25.0,52536.8,43473.2,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2023 EIR Alt1,26.0,93530.2,82785.8,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2023 EIR Alt1,27.0,35222.2,46202.4,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2023 EIR Alt1,28.0,15654.0,20808.4,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2023 EIR Alt1,29.0,65877.2,70928.6,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2023 EIR Alt1,30.0,87324.2,112699.8,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2023 EIR Alt1,31.0,35728.2,32066.4,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2023 EIR Alt1,32.0,23012.0,27365.0,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2023 EIR Alt1,33.0,43716.8,58395.8,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2023 EIR Alt1,34.0,40923.0,40617.0,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2050 EIR Alt1,1.0,152339.0,530022.0,53589.600000000006,125794.59999999998,0.057182575648769385,0.094376863141522
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2050 EIR Alt1,2.0,133501.0,121874.0,23739.600000000006,10187.399999999994,0.02533124846745499,0.007643053482168081
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2050 EIR Alt1,3.0,226389.0,273291.0,80764.79999999999,80361.0,0.08617976782356518,0.060290498152669916
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2050 EIR Alt1,4.0,66398.0,34323.0,13640.800000000003,3181.0,0.01455536294187181,0.0023865317084611065
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2050 EIR Alt1,5.0,166656.0,214925.0,61565.8,79794.20000000001,0.06569354904453488,0.05986525886554142
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2050 EIR Alt1,6.0,114904.0,146431.0,19752.800000000003,30696.600000000006,0.021077148929549986,0.023029993474362534
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2050 EIR Alt1,7.0,112721.0,231478.0,25088.0,66611.0,0.02677005347821828,0.049974619186514545
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2050 EIR Alt1,8.0,102676.0,217279.0,25952.399999999994,43055.79999999999,0.02769240815880548,0.03230243066116306
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2050 EIR Alt1,9.0,215342.0,639634.0,92576.2,248572.2,0.0987830765629078,0.1864902348764338
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2050 EIR Alt1,10.0,151767.0,205035.0,27932.600000000006,62039.0,0.029805372918753188,0.046544495649550016
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2050 EIR Alt1,11.0,175350.0,282922.0,61003.0,105777.20000000001,0.06509301547878467,0.0793588940057316
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2050 EIR Alt1,12.0,157951.0,153634.0,44647.8,39301.399999999994,0.04764126250337987,0.029485708043669703
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2050 EIR Alt1,13.0,87425.0,62614.0,13005.199999999997,9358.400000000001,0.013877148417367835,0.007021099761226792
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2050 EIR Alt1,14.0,44241.0,59464.0,7423.0,12132.199999999997,0.007920683472927865,0.009102131403141098
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2050 EIR Alt1,15.0,122116.0,161336.0,36223.600000000006,26659.600000000006,0.038652252438360485,0.02000125140989932
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2050 EIR Alt1,16.0,158368.0,190640.0,45762.399999999994,48025.0,0.048830592127376275,0.03603055180724447
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2050 EIR Alt1,17.0,159758.0,201604.0,33139.2,40790.20000000001,0.03536105533423833,0.03060267390583787
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2050 EIR Alt1,18.0,279471.0,368133.0,80284.0,78620.59999999998,0.08566673204102664,0.058984770461564674
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2050 EIR Alt1,19.0,120658.0,186909.0,41692.2,18369.399999999994,0.04448750094166821,0.013781564151337768
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2050 EIR Alt1,20.0,121725.0,119198.0,27915.199999999997,35881.0,0.029786806315974124,0.026919567504336047
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2050 EIR Alt1,21.0,115485.0,171382.0,26833.600000000006,48198.399999999994,0.02863268921448972,0.03616064441907947
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2050 EIR Alt1,22.0,73651.0,91844.0,11075.400000000001,6891.399999999994,0.011817962782711206,0.005170243513262765
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2050 EIR Alt1,23.0,61284.0,70186.0,4357.4000000000015,2774.199999999997,0.004649546836176194,0.002081331740211504
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2050 EIR Alt1,24.0,119841.0,73437.0,18681.600000000006,18568.199999999997,0.019934129107887544,0.013930713005044802
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2050 EIR Alt1,25.0,56134.0,54530.0,3597.199999999997,11056.800000000003,0.003838378363035982,0.008295317131126304
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2050 EIR Alt1,26.0,96717.0,105030.0,3186.800000000003,22244.199999999997,0.003400462628523042,0.016688616356287503
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2050 EIR Alt1,27.0,40125.0,53355.0,4902.800000000003,7152.5999999999985,0.005231513799147347,0.005366207701332571
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2050 EIR Alt1,28.0,16185.0,19104.0,531.0,-1704.4000000000015,0.0005666014986022762,-0.0012787188443574705
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2050 EIR Alt1,29.0,74188.0,87767.0,8310.800000000003,16838.399999999994,0.008868007033114498,0.012632937918815305
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2050 EIR Alt1,30.0,100896.0,137927.0,13571.800000000003,25227.199999999997,0.014481736758437615,0.018926599407635972
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2050 EIR Alt1,31.0,38903.0,42551.0,3174.800000000003,10484.599999999999,0.003387658074882313,0.007866026516985638
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2050 EIR Alt1,32.0,30250.0,26996.0,7238.0,-369.0,0.0077232799376332865,-0.00027684067916446033
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2050 EIR Alt1,33.0,53834.0,56999.0,10117.199999999997,-1396.800000000003,0.010795519174498959,-0.0010479432538127887
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2050 EIR Alt1,34.0,46813.0,42340.0,5890.0,1723.0,0.006284901745324684,0.0012926734151771414
PBA50Plus_EIR/PBA50Plus_EIR_Alt2_Var4_v1,2023 EIR Alt2,1.0,98749.4,404227.4,,,,
PBA50Plus_EIR/PBA50Plus_EIR_Alt2_Var4_v1,2023 EIR Alt2,2.0,109761.4,111686.6,,,,
PBA50Plus_EIR/PBA50Plus_EIR_Alt2_Var4_v1,2023 EIR Alt2,3.0,145624.2,192930.0,,,,
PBA50Plus_EIR/PBA50Plus_EIR_Alt2_Var4_v1,2023 EIR Alt2,4.0,52757.2,31142.0,,,,
PBA50Plus_EIR/PBA50Plus_EIR_Alt2_Var4_v1,2023 EIR Alt2,5.0,105090.2,135130.8,,,,
PBA50Plus_EIR/PBA50Plus_EIR_Alt2_Var4_v1,2023 EIR Alt2,6.0,95151.2,115734.4,,,,
PBA50Plus_EIR/PBA50Plus_EIR_Alt2_Var4_v1,2023 EIR Alt2,7.0,87633.0,164867.0,,,,
PBA50Plus_EIR/PBA50Plus_EIR_Alt2_Var4_v1,2023 EIR Alt2,8.0,76723.6,174223.2,,,,
PBA50Plus_EIR/PBA50Plus_EIR_Alt2_Var4_v1,2023 EIR Alt2,9.0,122765.8,391061.8,,,,
PBA50Plus_EIR/PBA50Plus_EIR_Alt2_Var4_v1,2023 EIR Alt2,10.0,123834.4,142996.0,,,,
PBA50Plus_EIR/PBA50Plus_EIR_Alt2_Var4_v1,2023 EIR Alt2,11.0,114347.0,177144.8,,,,
PBA50Plus_EIR/PBA50Plus_EIR_Alt2_Var4_v1,2023 EIR Alt2,12.0,113303.2,114332.6,,,,
PBA50Plus_EIR/PBA50Plus_EIR_Alt2_Var4_v1,2023 EIR Alt2,13.0,74419.8,53255.6,,,,
PBA50Plus_EIR/PBA50Plus_EIR_Alt2_Var4_v1,2023 EIR Alt2,14.0,36818.0,47331.8,,,,
PBA50Plus_EIR/PBA50Plus_EIR_Alt2_Var4_v1,2023 EIR Alt2,15.0,85892.4,134676.4,,,,
PBA50Plus_EIR/PBA50Plus_EIR_Alt2_Var4_v1,2023 EIR Alt2,16.0,112605.6,142615.0,,,,
PBA50Plus_EIR/PBA50Plus_EIR_Alt2_Var4_v1,2023 EIR Alt2,17.0,126618.8,160813.8,,,,
PBA50Plus_EIR/PBA50Plus_EIR_Alt2_Var4_v1,2023 EIR Alt2,18.0,199187.0,289512.4,,,,
PBA50Plus_EIR/PBA50Plus_EIR_Alt2_Var4_v1,2023 EIR Alt2,19.0,78965.8,168539.6,,,,
PBA50Plus_EIR/PBA50Plus_EIR_Alt2_Var4_v1,2023 EIR Alt2,20.0,93809.8,83317.0,,,,
PBA50Plus_EIR/PBA50Plus_EIR_Alt2_Var4_v1,2023 EIR Alt2,21.0,88651.4,123183.6,,,,
PBA50Plus_EIR/PBA50Plus_EIR_Alt2_Var4_v1,2023 EIR Alt2,22.0,62575.6,84952.6,,,,
PBA50Plus_EIR/PBA50Plus_EIR_Alt2_Var4_v1,2023 EIR Alt2,23.0,56926.6,67411.8,,,,
PBA50Plus_EIR/PBA50Plus_EIR_Alt2_Var4_v1,2023 EIR Alt2,24.0,101159.4,54868.8,,,,
PBA50Plus_EIR/PBA50Plus_EIR_Alt2_Var4_v1,2023 EIR Alt2,25.0,52536.8,43473.2,,,,
PBA50Plus_EIR/PBA50Plus_EIR_Alt2_Var4_v1,2023 EIR Alt2,26.0,93530.2,82785.8,,,,
PBA50Plus_EIR/PBA50Plus_EIR_Alt2_Var4_v1,2023 EIR Alt2,27.0,35222.2,46202.4,,,,
PBA50Plus_EIR/PBA50Plus_EIR_Alt2_Var4_v1,2023 EIR Alt2,28.0,15654.0,20808.4,,,,
PBA50Plus_EIR/PBA50Plus_EIR_Alt2_Var4_v1,2023 EIR Alt2,29.0,65877.2,70928.6,,,,
PBA50Plus_EIR/PBA50Plus_EIR_Alt2_Var4_v1,2023 EIR Alt2,30.0,87324.2,112699.8,,,,
PBA50Plus_EIR/PBA50Plus_EIR_Alt2_Var4_v1,2023 EIR Alt2,31.0,35728.2,32066.4,,,,
PBA50Plus_EIR/PBA50Plus_EIR_Alt2_Var4_v1,2023 EIR Alt2,32.0,23012.0,27365.0,,,,
PBA50Plus_EIR/PBA50Plus_EIR_Alt2_Var4_v1,2023 EIR Alt2,33.0,43716.8,58395.8,,,,
PBA50Plus_EIR/PBA50Plus_EIR_Alt2_Var4_v1,2023 EIR Alt2,34.0,40923.0,40617.0,,,,
PBA50Plus_EIR/PBA50Plus_EIR_Alt2_Var4_v1,2050 EIR Alt2,1.0,160195.0,528904.0,61445.600000000006,124676.59999999998,0.06556640949704348,0.09353738664059431
PBA50Plus_EIR/PBA50Plus_EIR_Alt2_Var4_v1,2050 EIR Alt2,2.0,153675.0,125194.0,43913.600000000006,13507.399999999994,0.04685863723503992,0.01013379332055224
PBA50Plus_EIR/PBA50Plus_EIR_Alt2_Var4_v1,2050 EIR Alt2,3.0,236699.0,277247.0,91074.79999999999,84317.0,0.09718267266755203,0.06325799572153068
